frame,id,x,y,z,visibility
1,4,0.5075290203094482,0.6127306222915649,-0.5130123496055603,0.9997815489768982
1,5,0.49230676889419556,0.6139768958091736,-0.5126032829284668,0.9998505115509033
1,6,0.47855743765830994,0.6159292459487915,-0.5128857493400574,0.9998215436935425
1,7,0.57496178150177,0.6468713879585266,-0.22575528919696808,0.9997174739837646
1,8,0.45428141951560974,0.6476737856864929,-0.29065436124801636,0.9998773336410522
1,9,0.5510831475257874,0.70770263671875,-0.4445684552192688,0.9997953772544861
1,10,0.5049766302108765,0.7102591395378113,-0.46350234746932983,0.9998611807823181
1,11,0.6825172305107117,0.9190427660942078,-0.05991537496447563,0.9977292418479919
1,12,0.3444403111934662,0.9253214001655579,-0.26644372940063477,0.9991632103919983
1,13,0.7551759481430054,1.1978975534439087,-0.02784022130072117,0.061884596943855286
1,14,0.27843087911605835,1.2194786071777344,-0.24064263701438904,0.3468971252441406
1,15,0.7694413661956787,1.4509152173995972,-0.22943086922168732,0.013814966194331646
1,16,0.2738633155822754,1.4707056283950806,-0.4669957160949707,0.05727394297719002
1,17,0.7950761914253235,1.5305888652801514,-0.28719568252563477,0.02013634517788887
1,18,0.24511976540088654,1.5503636598587036,-0.5487830638885498,0.06538170576095581
1,19,0.7644562125205994,1.5385143756866455,-0.3419243097305298,0.03102142922580242
1,20,0.28057748079299927,1.5605480670928955,-0.6025214195251465,0.09968309104442596
1,21,0.7472702264785767,1.5066111087799072,-0.2690024673938751,0.03141321614384651
1,22,0.29715868830680847,1.526406168937683,-0.5002338290214539,0.09426461905241013
1,23,0.6297818422317505,1.5041332244873047,0.005993939004838467,0.0013385324273258448
1,24,0.41173940896987915,1.5111205577850342,-0.0026030235458165407,0.0013575103366747499
1,25,0.6220949292182922,1.9928951263427734,-0.1131083145737648,0.001798928715288639
1,26,0.4164709150791168,1.9967013597488403,-0.08739419281482697,0.0008884906419552863
1,27,0.6368905901908875,2.4520277976989746,0.1959362030029297,0.00030716205947101116
1,28,0.4368361532688141,2.447476625442505,0.045653749257326126,4.252358485246077e-05
1,29,0.6435567140579224,2.5252387523651123,0.20244082808494568,0.00032738823210820556
1,30,0.4351949691772461,2.521937370300293,0.04114677384495735,7.735656981822103e-05
1,31,0.608512282371521,2.5893561840057373,-0.22401945292949677,0.0003954039711970836
1,32,0.46832475066185,2.5756287574768066,-0.4124966561794281,0.00013291095092426986
2,0,0.5321716070175171,0.6578817963600159,-0.5451309680938721,0.9998769164085388
2,1,0.5432065725326538,0.6154955625534058,-0.4967309534549713,0.9997410774230957
2,2,0.5517948865890503,0.617847740650177,-0.4967021048069,0.9998107552528381
2,3,0.5623327493667603,0.6203905940055847,-0.4969370365142822,0.9997516870498657
2,4,0.5071964263916016,0.6127433776855469,-0.5136728286743164,0.9997859001159668
2,5,0.49201101064682007,0.6140009760856628,-0.5132421851158142,0.9998531937599182
2,6,0.4783957898616791,0.6159576773643494,-0.51351398229599,0.9998255372047424
2,7,0.5749620199203491,0.6468790769577026,-0.2314475029706955,0.9997178912162781
2,8,0.4542748034000397,0.6477154493331909,-0.2891465723514557,0.9998795390129089
2,9,0.550958514213562,0.7077065706253052,-0.4451741576194763,0.9997992515563965
2,10,0.5046032667160034,0.7102906703948975,-0.4636974334716797,0.9998642206192017
2,11,0.6828916072845459,0.9203757047653198,-0.07439666986465454,0.9976990222930908
2,12,0.3444633185863495,0.925616443157196,-0.26557356119155884,0.9991877675056458
2,13,0.7553645372390747,1.1991326808929443,-0.04352010041475296,0.060819245874881744
2,14,0.278844952583313,1.219617486000061,-0.24076227843761444,0.34805095195770264
2,15,0.7677720189094543,1.4529904127120972,-0.23337948322296143,0.013332017697393894
2,16,0.2755739390850067,1.4710946083068848,-0.4692087769508362,0.05855340138077736
2,17,0.7920080423355103,1.5331863164901733,-0.2940543293952942,0.0196822639554739
2,18,0.24758613109588623,1.5506452322006226,-0.5512187480926514,0.0667787566781044
2,19,0.7615760564804077,1.540550947189331,-0.35025638341903687,0.03050842694938183
2,20,0.2830771207809448,1.5607951879501343,-0.6029418110847473,0.10182501375675201
2,21,0.744902491569519,1.5085608959197998,-0.27443355321884155,0.030954983085393906
2,22,0.29950112104415894,1.5265740156173706,-0.5014094114303589,0.09614946693181992
2,23,0.630240797996521,1.5049318075180054,0.0017256962601095438,0.0013044258812442422
2,24,0.41166049242019653,1.512256383895874,0.001715687452815473,0.001327613601461053
2,25,0.6216961741447449,1.9929924011230469,-0.10112007707357407,0.001717166742309928
2,26,0.4156028628349304,1.996824860572815,-0.06528359651565552,0.0008531913044862449
2,27,0.6346652507781982,2.4522132873535156,0.23996898531913757,0.00029381358763203025
2,28,0.43433085083961487,2.447300434112549,0.10684838145971298,4.0667116991244256e-05
2,29,0.6405806541442871,2.525416135787964,0.2501729726791382,0.00031201206729747355
2,30,0.4321401119232178,2.521580219268799,0.10876508057117462,7.435086445184425e-05
2,31,0.6075977087020874,2.58949875831604,-0.16710297763347626,0.0003789553011301905
2,32,0.46729493141174316,2.5755815505981445,-0.3434022068977356,0.00012970836542081088
3,0,0.5321513414382935,0.658452033996582,-0.5362539887428284,0.9998782873153687
3,1,0.5431734323501587,0.6159417629241943,-0.48860305547714233,0.99974524974823
3,2,0.551750659942627,0.6181669235229492,-0.4885428547859192,0.9998127222061157
3,3,0.5622887015342712,0.62060546875,-0.4887755811214447,0.9997560381889343
3,4,0.5071465373039246,0.6133793592453003,-0.5040398240089417,0.999789297580719
3,5,0.4919729232788086,0.6146524548530579,-0.5035573244094849,0.9998548030853271
3,6,0.47837844491004944,0.6166753172874451,-0.5038003921508789,0.9998284578323364
3,7,0.5749614834785461,0.6469832062721252,-0.22365716099739075,0.9997206330299377
3,8,0.4542824625968933,0.648178219795227,-0.27704763412475586,0.9998807907104492
3,9,0.5509477853775024,0.7080300450325012,-0.43800172209739685,0.9998027682304382
3,10,0.5045903921127319,0.7107515335083008,-0.4541475772857666,0.9998660683631897
3,11,0.6829367280006409,0.9205518364906311,-0.07266324758529663,0.9977123737335205
3,12,0.3450341522693634,0.925570547580719,-0.2571929395198822,0.9992009997367859
3,13,0.7554024457931519,1.1995326280593872,-0.043502241373062134,0.0605594627559185
3,14,0.27897822856903076,1.2194753885269165,-0.22970417141914368,0.3484289348125458
3,15,0.7670286893844604,1.4532809257507324,-0.2319386750459671,0.012636357918381691
3,16,0.27557632327079773,1.4712225198745728,-0.4507150650024414,0.05684727057814598
3,17,0.7908939123153687,1.533378005027771,-0.2899448275566101,0.01881154626607895
3,18,0.24759837985038757,1.550940752029419,-0.5295692682266235,0.0648176372051239
3,19,0.7604355216026306,1.5406166315078735,-0.3431882858276367,0.029304292052984238
3,20,0.283058226108551,1.560839295387268,-0.5805361270904541,0.09897153079509735
3,21,0.74417644739151,1.5086756944656372,-0.27085575461387634,0.02974941022694111
3,22,0.29943910241127014,1.526652216911316,-0.48264122009277344,0.09361470490694046
3,23,0.6304321885108948,1.5047204494476318,0.00033230031840503216,0.0012806792510673404
3,24,0.41166844964027405,1.5121439695358276,0.0030812672339379787,0.001306419144384563
3,25,0.6215180158615112,1.9928412437438965,-0.09771518409252167,0.0016716016689315438
3,26,0.4150720536708832,1.9967650175094604,-0.06545734405517578,0.000847571820486337
3,27,0.6338437795639038,2.4521212577819824,0.24127595126628876,0.0002906816953327507
3,28,0.4328667223453522,2.4469985961914062,0.09980757534503937,4.061992876813747e-05
3,29,0.6396485567092896,2.5251247882843018,0.2507919371128082,0.0003052106185350567
3,30,0.43072858452796936,2.520681619644165,0.10037609189748764,7.447261305060238e-05
3,31,0.607282280921936,2.589385747909546,-0.16811783611774445,0.0003706222923938185
3,32,0.46579185128211975,2.5756897926330566,-0.3532570004463196,0.00012899671855848283
4,0,0.5321488976478577,0.6585432291030884,-0.5378656387329102,0.9998764991760254
4,1,0.5431647300720215,0.6160185933113098,-0.49027809500694275,0.9997413158416748
4,2,0.5517443418502808,0.6182126998901367,-0.49022597074508667,0.999811053276062
4,3,0.5622850060462952,0.6206273436546326,-0.4904552102088928,0.9997521042823792
4,4,0.507135272026062,0.6135396957397461,-0.5056679248809814,0.9997866749763489
4,5,0.4919643998146057,0.6148353815078735,-0.5051777362823486,0.9998540878295898
4,6,0.47836488485336304,0.6169124841690063,-0.5054203867912292,0.9998268485069275
4,7,0.5749636888504028,0.6469932198524475,-0.22387059032917023,0.9997164011001587
4,8,0.4542798101902008,0.6484158039093018,-0.2817840278148651,0.9998809099197388
4,9,0.5509353280067444,0.7080554962158203,-0.4391430914402008,0.9997987747192383
4,10,0.5045786499977112,0.7108325958251953,-0.45543360710144043,0.9998646378517151
4,11,0.6829562783241272,0.9206015467643738,-0.05912209302186966,0.9976475834846497
4,12,0.3451826572418213,0.9256078600883484,-0.26471662521362305,0.999201238155365
4,13,0.7537099719047546,1.1995737552642822,-0.01917303167283535,0.05851345136761665
4,14,0.2796090245246887,1.2204155921936035,-0.24121174216270447,0.3496047556400299
4,15,0.7666946649551392,1.4532567262649536,-0.21879741549491882,0.011913429945707321
4,16,0.2792358994483948,1.473575472831726,-0.4529052674770355,0.055987898260354996
4,17,0.7907964587211609,1.5332252979278564,-0.2772403061389923,0.01797221042215824
4,18,0.25186365842819214,1.5532844066619873,-0.5333378911018372,0.06390604376792908
4,19,0.7605350017547607,1.540610671043396,-0.3338988423347473,0.02816292643547058
4,20,0.2876588702201843,1.564180850982666,-0.5852683782577515,0.09777281433343887
4,21,0.7441831827163696,1.508669137954712,-0.2589607536792755,0.028558528050780296
4,22,0.3036883473396301,1.5294557809829712,-0.48581424355506897,0.09226879477500916
4,23,0.6317611336708069,1.5059242248535156,0.007140030153095722,0.0012887973571196198
4,24,0.4149795472621918,1.5139929056167603,-0.0038235760293900967,0.001322087598964572
4,25,0.6229620575904846,1.99374520778656,-0.10281892120838165,0.0018049756763502955
4,26,0.4189324975013733,1.9988913536071777,-0.07814327627420425,0.0008970163180492818
4,27,0.6366657018661499,2.4527597427368164,0.2138066589832306,0.00031481427140533924
4,28,0.4370552599430084,2.4486160278320312,0.057850390672683716,4.382665429147892e-05
4,29,0.6424604058265686,2.5260934829711914,0.22169725596904755,0.0003322030242998153
4,30,0.43455058336257935,2.522528648376465,0.0536002442240715,7.891200220910832e-05
4,31,0.6117721796035767,2.5894572734832764,-0.1901072859764099,0.0004000194894615561
4,32,0.4695614278316498,2.576995372772217,-0.3876362442970276,0.0001359911257168278
5,0,0.5318554639816284,0.658550500869751,-0.5310789942741394,0.9998776912689209
5,1,0.5431044101715088,0.6160665154457092,-0.4847734570503235,0.9997432231903076
5,2,0.5516842603683472,0.6182940602302551,-0.4847002625465393,0.9998116493225098
5,3,0.5622251629829407,0.6207556128501892,-0.4849247336387634,0.9997537136077881
5,4,0.5070357918739319,0.6135789155960083,-0.49932861328125,0.9997893571853638
5,5,0.49182310700416565,0.6148854494094849,-0.4988621175289154,0.9998557567596436
5,6,0.47825828194618225,0.6169799566268921,-0.49909740686416626,0.9998298287391663
5,7,0.5749678015708923,0.6472666263580322,-0.22372011840343475,0.9997156262397766
5,8,0.45422887802124023,0.6486395597457886,-0.27857837080955505,0.9998823404312134
5,9,0.5508312582969666,0.7081212997436523,-0.4354429841041565,0.9997999668121338
5,10,0.5042173266410828,0.7109542489051819,-0.45062726736068726,0.9998666048049927
5,11,0.6826444864273071,0.9205564260482788,-0.06372655928134918,0.9976308345794678
5,12,0.34505096077919006,0.9255791902542114,-0.2634947597980499,0.9992150068283081
5,13,0.757101833820343,1.198223352432251,-0.04332161322236061,0.05754837021231651
5,14,0.278431236743927,1.2202502489089966,-0.24089813232421875,0.3481743335723877
5,15,0.7748539447784424,1.4510045051574707,-0.24267244338989258,0.011358199641108513
5,16,0.27824920415878296,1.4731484651565552,-0.4517574906349182,0.055231522768735886
5,17,0.8018700480461121,1.529382586479187,-0.3017517626285553,0.01736067421734333
5,18,0.25046461820602417,1.552320957183838,-0.530877411365509,0.063112773001194
5,19,0.7704580426216125,1.5369529724121094,-0.3539784848690033,0.02737615816295147
5,20,0.2865447402000427,1.5624058246612549,-0.5823548436164856,0.0968543067574501
5,21,0.7530339956283569,1.5060672760009766,-0.28151145577430725,0.027759866788983345
5,22,0.30273258686065674,1.528289794921875,-0.48423463106155396,0.09137202054262161
5,23,0.6318327188491821,1.5057289600372314,0.006022277288138866,0.0012489584041759372
5,24,0.41498246788978577,1.5140197277069092,-0.002728572115302086,0.0012852792860940099
5,25,0.6231347322463989,1.9935108423233032,-0.1029563695192337,0.0018165590008720756
5,26,0.4192294478416443,1.9989454746246338,-0.0781952366232872,0.0009102929034270346
5,27,0.6372119784355164,2.45285964012146,0.2095033824443817,0.00032173929503187537
5,28,0.4378029406070709,2.4485397338867188,0.057881660759449005,4.393035123939626e-05
5,29,0.6430977582931519,2.526156187057495,0.21670162677764893,0.00033732407609932125
5,30,0.4354924261569977,2.5223000049591064,0.05409296229481697,7.950801227707416e-05
5,31,0.612547755241394,2.589296817779541,-0.19482384622097015,0.00040246633579954505
5,32,0.47050485014915466,2.576984167098999,-0.3877843916416168,0.00013644156570080668
6,0,0.5316405296325684,0.6590710282325745,-0.5402162671089172,0.9998735785484314
6,1,0.5430120229721069,0.6165871024131775,-0.4935632646083832,0.9997363686561584
6,2,0.5515809655189514,0.6187633275985718,-0.4935738444328308,0.9998069405555725
6,3,0.5620840787887573,0.6211549043655396,-0.49383702874183655,0.9997470378875732
6,4,0.5068662762641907,0.6140145063400269,-0.5084006786346436,0.9997832775115967
6,5,0.4916740357875824,0.6152464747428894,-0.5079479813575745,0.9998518228530884
6,6,0.4781556725502014,0.6172793507575989,-0.5082017183303833,0.9998250007629395
6,7,0.5749409794807434,0.6474082469940186,-0.22683532536029816,0.9997108578681946
6,8,0.4542047083377838,0.6487472653388977,-0.28193217515945435,0.999879002571106
6,9,0.5507210493087769,0.7085714936256409,-0.44124650955200195,0.9997945427894592
6,10,0.5040024518966675,0.7113717794418335,-0.4568125307559967,0.9998623132705688
6,11,0.682238757610321,0.9204617142677307,-0.06390305608510971,0.99756920337677
6,12,0.34504663944244385,0.9254443049430847,-0.2602657675743103,0.9991891384124756
6,13,0.7565596103668213,1.1957203149795532,-0.04275652766227722,0.05696864053606987
6,14,0.2809748947620392,1.2202945947647095,-0.23491117358207703,0.34785616397857666
6,15,0.7718601226806641,1.4501694440841675,-0.24300608038902283,0.010950423777103424
6,16,0.2798125147819519,1.473235845565796,-0.4527941346168518,0.05442817509174347
6,17,0.7973754405975342,1.5289489030838013,-0.3036772608757019,0.016935646533966064
6,18,0.25244763493537903,1.552462100982666,-0.5330914258956909,0.06245110183954239
6,19,0.765899121761322,1.536542296409607,-0.3578408360481262,0.026858387514948845
6,20,0.28764843940734863,1.5624310970306396,-0.5844323635101318,0.09606564790010452
6,21,0.7488471865653992,1.5055874586105347,-0.2820938229560852,0.027248742058873177
6,22,0.30390775203704834,1.5283194780349731,-0.48565617203712463,0.0905693769454956
6,23,0.6316014528274536,1.5043950080871582,0.00533545995131135,0.0012473373208194971
6,24,0.4151848256587982,1.5131745338439941,-0.0020232652314007282,0.001279603224247694
6,25,0.6231693029403687,1.9911938905715942,-0.12247605621814728,0.0018402152927592397
6,26,0.4196787476539612,1.997219204902649,-0.07839272171258926,0.000927270739339292
6,27,0.6373007297515869,2.450085163116455,0.1778377890586853,0.0003239042416680604
6,28,0.4385443329811096,2.447157621383667,0.0470893457531929,4.527872442849912e-05
6,29,0.6432399153709412,2.5226430892944336,0.18439634144306183,0.0003414464881643653
6,30,0.4363355040550232,2.5211453437805176,0.0423872247338295,8.315120066981763e-05
6,31,0.6125351190567017,2.5868453979492188,-0.2341073751449585,0.0004048497066833079
6,32,0.47056514024734497,2.5750696659088135,-0.3997423052787781,0.00013892102288082242
7,0,0.5315709114074707,0.6589877009391785,-0.5455334186553955,0.9998713135719299
7,1,0.5429383516311646,0.6165148615837097,-0.4985179305076599,0.9997323751449585
7,2,0.5514830946922302,0.6186282634735107,-0.4985319972038269,0.9998044967651367
7,3,0.5619646906852722,0.6209747791290283,-0.4987681806087494,0.9997420310974121
7,4,0.506783127784729,0.6140280365943909,-0.5141550302505493,0.9997806549072266
7,5,0.4915873408317566,0.615263819694519,-0.5137609243392944,0.9998509883880615
7,6,0.47809967398643494,0.617296576499939,-0.5140228271484375,0.9998236894607544
7,7,0.5748529434204102,0.6473121047019958,-0.23089519143104553,0.999706506729126
7,8,0.45417267084121704,0.64876389503479,-0.2888476550579071,0.9998786449432373
7,9,0.5506559610366821,0.7084064483642578,-0.446179062128067,0.9997912049293518
7,10,0.5038929581642151,0.7113097310066223,-0.4626966118812561,0.999860942363739
7,11,0.6826168298721313,0.9213904738426208,-0.06404935568571091,0.9974625706672668
7,12,0.3450542986392975,0.9254446029663086,-0.26689964532852173,0.9991846680641174
7,13,0.75593101978302,1.1971572637557983,-0.02981344796717167,0.05582813546061516
7,14,0.28052011132240295,1.2204710245132446,-0.24087730050086975,0.3507921099662781
7,15,0.7681654095649719,1.4522897005081177,-0.21658888459205627,0.010573065839707851
7,16,0.2803625166416168,1.4735677242279053,-0.45549827814102173,0.05433560907840729
7,17,0.7921472787857056,1.5312894582748413,-0.2720114588737488,0.016545314341783524
7,18,0.25390899181365967,1.5531373023986816,-0.5343338251113892,0.06236593797802925
7,19,0.7614589333534241,1.5392954349517822,-0.3270830512046814,0.026350678876042366
7,20,0.28920668363571167,1.5629386901855469,-0.585175096988678,0.09605024755001068
7,21,0.7447107434272766,1.5077344179153442,-0.2549228370189667,0.026720674708485603
7,22,0.30498820543289185,1.5285627841949463,-0.4869818687438965,0.0903315320611
7,23,0.6308425664901733,1.505815029144287,0.00557853514328599,0.001251415116712451
7,24,0.4146144986152649,1.513756513595581,-0.0022949855774641037,0.0012881130678579211
7,25,0.6209484934806824,1.9926071166992188,-0.12110372632741928,0.0018982596229761839
7,26,0.41832247376441956,1.9982646703720093,-0.07836557924747467,0.0009534702403470874
7,27,0.6329582929611206,2.4521102905273438,0.1824687272310257,0.0003342232957947999
7,28,0.4355108141899109,2.449025869369507,0.05102629214525223,4.730814544018358e-05
7,29,0.6386162042617798,2.524674892425537,0.1892145574092865,0.0003503225452732295
7,30,0.43294572830200195,2.5236690044403076,0.04667432978749275,8.793396409600973e-05
7,31,0.6067186594009399,2.5890228748321533,-0.2303297221660614,0.00041907737613655627
7,32,0.46588778495788574,2.5766608715057373,-0.3955470025539398,0.0001449662959203124
8,0,0.5314503908157349,0.6589928269386292,-0.5485261082649231,0.999869167804718
8,1,0.5428637862205505,0.6165230870246887,-0.5013357400894165,0.9997286200523376
8,2,0.5513993501663208,0.6186301112174988,-0.5013578534126282,0.9998025298118591
8,3,0.5618554353713989,0.6209688782691956,-0.5015884041786194,0.9997373819351196
8,4,0.5066758990287781,0.6140850782394409,-0.5172736048698425,0.9997780323028564
8,5,0.4914652705192566,0.6153441071510315,-0.5169050693511963,0.9998501539230347
8,6,0.47801336646080017,0.6173946261405945,-0.5171703100204468,0.999822199344635
8,7,0.5747900605201721,0.6473149657249451,-0.23250290751457214,0.9997028708457947
8,8,0.45411747694015503,0.6488660573959351,-0.29120251536369324,0.999878466129303
8,9,0.5505782961845398,0.7084016799926758,-0.44853219389915466,0.9997879862785339
8,10,0.5037162899971008,0.7113186717033386,-0.46536722779273987,0.999859631061554
8,11,0.6828913688659668,0.9220501780509949,-0.063998743891716,0.997360348701477
8,12,0.3450527787208557,0.9254496097564697,-0.2680647671222687,0.9991781711578369
8,13,0.7545194625854492,1.1982662677764893,-0.024066565558314323,0.05460941791534424
8,14,0.27984848618507385,1.2205064296722412,-0.24289748072624207,0.35454216599464417
8,15,0.7631085515022278,1.4541971683502197,-0.210282564163208,0.010203897021710873
8,16,0.28074973821640015,1.4737344980239868,-0.45793455839157104,0.054310671985149384
8,17,0.7856916189193726,1.5338575839996338,-0.26583582162857056,0.01614280417561531
8,18,0.2549157440662384,1.5535932779312134,-0.536225438117981,0.06229647248983383
8,19,0.7553735375404358,1.5422650575637817,-0.3212050497531891,0.02581346035003662
8,20,0.2904890477657318,1.5634065866470337,-0.5856319665908813,0.09601839631795883
8,21,0.7390018105506897,1.5100053548812866,-0.2485138475894928,0.026161368936300278
8,22,0.3059353828430176,1.528777837753296,-0.4884072244167328,0.09009873867034912
8,23,0.6304905414581299,1.5069173574447632,0.005597487557679415,0.0012607063399627805
8,24,0.41448599100112915,1.51448655128479,-0.002319987863302231,0.0013033949071541429
8,25,0.6204315423965454,1.9934889078140259,-0.12047557532787323,0.0019765624310821295
8,26,0.4181501865386963,1.9992573261260986,-0.0776514858007431,0.0009858133271336555
8,27,0.6321011781692505,2.453070878982544,0.18648169934749603,0.00034880879684351385
8,28,0.4350872039794922,2.450428009033203,0.054072994738817215,5.009434244129807e-05
8,29,0.6377602815628052,2.5256288051605225,0.19353869557380676,0.00036435105721466243
8,30,0.43239450454711914,2.5255532264709473,0.0499381348490715,9.40677200560458e-05
8,31,0.6054254174232483,2.590327739715576,-0.22608177363872528,0.00043488593655638397
8,32,0.4651833474636078,2.5780928134918213,-0.3918037414550781,0.0001518752978881821
9,0,0.531370222568512,0.6593170762062073,-0.5504399538040161,0.9998713731765747
9,1,0.5428434014320374,0.6166688799858093,-0.5025513768196106,0.999732494354248
9,2,0.5513548254966736,0.6187286972999573,-0.5025723576545715,0.99980628490448
9,3,0.5618170499801636,0.6210359334945679,-0.5028020143508911,0.9997408986091614
9,4,0.5066347122192383,0.6143791675567627,-0.518890380859375,0.9997807145118713
9,5,0.4913875162601471,0.6156770586967468,-0.5185009837150574,0.9998526573181152
9,6,0.4779508113861084,0.6177929043769836,-0.5187610387802124,0.9998242855072021
9,7,0.5747884511947632,0.6473715901374817,-0.23248489201068878,0.9997071623802185
9,8,0.45407429337501526,0.6491363644599915,-0.2915284335613251,0.9998804330825806
9,9,0.5505400896072388,0.7086495161056519,-0.44957923889160156,0.9997901320457458
9,10,0.5036265254020691,0.711692750453949,-0.46684446930885315,0.9998611211776733
9,11,0.6830168962478638,0.9221795797348022,-0.06387840211391449,0.9973542094230652
9,12,0.34480494260787964,0.9254798889160156,-0.2685265839099884,0.9991827011108398
9,13,0.7534260153770447,1.1998735666275024,-0.028873812407255173,0.05281226336956024
9,14,0.28047481179237366,1.2217117547988892,-0.24306996166706085,0.3523012399673462
9,15,0.7605214715003967,1.4547744989395142,-0.23864062130451202,0.009710666723549366
9,16,0.2815874218940735,1.4755855798721313,-0.4634450078010559,0.05340323597192764
9,17,0.7829723954200745,1.5350528955459595,-0.29978689551353455,0.015519597567617893
9,18,0.2552089989185333,1.5560104846954346,-0.5450015068054199,0.06136300042271614
9,19,0.7518076300621033,1.543728232383728,-0.3561779260635376,0.024967623874545097
9,20,0.2912810444831848,1.5675054788589478,-0.5940777063369751,0.09491541981697083
9,21,0.7359740138053894,1.5107680559158325,-0.27842602133750916,0.025285497307777405
9,22,0.30677419900894165,1.5318348407745361,-0.49404898285865784,0.08895597606897354
9,23,0.6309309005737305,1.5071829557418823,0.005575350020080805,0.001225111074745655
9,24,0.41488081216812134,1.5149211883544922,-0.0022827796638011932,0.0012705869739875197
9,25,0.621646523475647,1.9935842752456665,-0.12017558515071869,0.001986144110560417
9,26,0.41966184973716736,1.9995204210281372,-0.0766209289431572,0.0009789092000573874
9,27,0.6344901323318481,2.453063488006592,0.19086585938930511,0.00035343869240023196
9,28,0.43761759996414185,2.4503743648529053,0.06037042289972305,5.017052171751857e-05
9,29,0.6405528783798218,2.5257256031036377,0.19834846258163452,0.00036905950400978327
9,30,0.43492984771728516,2.525529623031616,0.05653712898492813,9.462839079787955e-05
9,31,0.6076635122299194,2.590186595916748,-0.2238730937242508,0.00043706464930437505
9,32,0.4689052999019623,2.5780866146087646,-0.3881545066833496,0.00015235631144605577
10,0,0.5315253138542175,0.6594604253768921,-0.5503951907157898,0.9998696446418762
10,1,0.5428587198257446,0.616864025592804,-0.5026446580886841,0.9997276663780212
10,2,0.5513513088226318,0.6189624667167664,-0.5026620626449585,0.9998019933700562
10,3,0.5618136525154114,0.6212783455848694,-0.5028865337371826,0.9997355937957764
10,4,0.5067291855812073,0.614486813545227,-0.5188915729522705,0.9997771382331848
10,5,0.49146658182144165,0.6157673001289368,-0.5185006856918335,0.9998500943183899
10,6,0.4779696464538574,0.6178715825080872,-0.5187605023384094,0.9998214840888977
10,7,0.5747717618942261,0.6475762128829956,-0.23506486415863037,0.9996992349624634
10,8,0.45407208800315857,0.6492149233818054,-0.2920134961605072,0.9998774528503418
10,9,0.5505338907241821,0.7087535858154297,-0.4497986435890198,0.9997864365577698
10,10,0.503731369972229,0.7118241190910339,-0.4668620228767395,0.999858558177948
10,11,0.6828755736351013,0.9221763610839844,-0.07517014443874359,0.9972875118255615
